lsoa11cd,lsoa11nm,lsoa11nmw,st_areasha,st_lengths,IMD_Rank,IMD_Decile,LSOA01NM,LADcd,LADnm,IMDScore,IMDRank0,IMDDec0,IncScore,IncRank,IncDec,EmpScore,EmpRank,EmpDec,EduScore,EduRank,EduDec,HDDScore,HDDRank,HDDDec,CriScore,CriRank,CriDec,BHSScore,BHSRank,BHSDec,EnvScore,EnvRank,EnvDec,IDCScore,IDCRank,IDCDec,IDOScore,IDORank,IDODec,CYPScore,CYPRank,CYPDec,ASScore,ASRank,ASDec,GBScore,GBRank,GBDec,WBScore,WBRank,WBDec,IndScore,IndRank,IndDec,OutScore,OutRank,OutDec,TotPop,DepChi,Pop16_59,Pop60_,WorkPop,Shape__Are,Shape__Len,SpatialSeparationAccessibility,Gravity_Accessibility,Log_SpatialSeparation,Log_Gravity,Shape_Length,Shape_Area,ReciprocalSpatialSeparation,IMD_Decile2,Gravity_Accessibility_Decile,Pop_Den
E01003163,Lambeth 023F,Lambeth 023F,200763.4465,2715.470536,18787,6,Lambeth 023F,E09000022,Lambeth,15.132,18787,6,0.097,16760,6,0.057,22303,7,2.114,30771,10,-0.376,21813,7,0.608,7616,3,23.878,12270,4,33.317,7044,3,0.171,12199,4,0.133,15816,5,-1.222,30812,10,0.177,29060,9,-0.47,23608,8,2.584,5346,2,-0.225,19998,7,1.821,715,1,1616,298,1041,277,1052.5,516257.1211,4354.862203,66.70912987,1.652851579,4.200341823,0.502502026,0.031802002,2.59649E-05,0.014990452,10,1,3130.223166
E01003164,Lambeth 025A,Lambeth 025A,179363.1103,3375.359647,8977,3,Lambeth 025A,E09000022,Lambeth,28.097,8977,3,0.152,10342,4,0.092,13871,5,8.592,23318,8,0.07,14940,5,0.914,4263,2,30.347,6720,3,58.053,853,1,0.209,9493,3,0.276,5653,2,-0.121,18085,6,0.191,27900,9,-0.477,23712,8,3.799,2847,1,0.988,3948,2,1.909,560,1,2151,453,1497,201,1496.75,461121.0896,5413.574709,66.99086018,3.033537997,4.204556195,1.109729594,0.038071803,2.31944E-05,0.014927409,10,1,4664.718332
E01003165,Lambeth 025B,Lambeth 025B,181361.5679,2133.380475,12526,4,Lambeth 025B,E09000022,Lambeth,22.312,12526,4,0.155,10043,4,0.096,13227,5,4.525,27874,9,-0.472,23046,8,0.51,8940,3,28.116,8327,3,42.624,3501,2,0.216,9038,3,0.23,8028,3,-0.608,25353,8,0.183,28545,9,-0.161,18575,6,2.894,4624,2,0.432,10092,4,1.766,852,1,1596,336,947,313,944.75,466192.2719,3421.265326,73.04087388,4.350707828,4.291019201,1.470338551,0.024106221,2.34511E-05,0.013690964,10,5,3423.480174
E01003166,Lambeth 028D,Lambeth 028D,234463.761,3645.815861,16219,5,Lambeth 028D,E09000022,Lambeth,17.894,16219,5,0.125,13146,5,0.069,18934,6,6.528,25567,8,-0.678,25689,8,0.206,13389,5,27.934,8501,3,40.347,4151,2,0.197,10281,4,0.219,8682,3,-0.378,22127,7,0.197,27394,9,-0.829,28281,9,3.737,2969,1,0.268,12325,4,1.813,744,1,2537,537,1798,202,1793,602692.8512,5846.8732,70.66386967,12.19854485,4.257934405,2.50131667,0.041204571,3.03176E-05,0.014151504,10,10,4209.441003
E01003167,Lambeth 028E,Lambeth 028E,200142.1172,2531.882734,19446,6,Lambeth 028E,E09000022,Lambeth,14.506,19446,6,0.065,22691,7,0.058,22140,7,0.929,32104,10,-0.365,21661,7,0.323,11596,4,25.556,10611,4,43.796,3208,1,0.065,24737,8,0.124,16921,6,-1.248,30945,10,0.102,32120,10,-0.094,17297,6,2.196,6339,2,0.491,9325,3,1.769,850,1,1771,391,1088,292,1094.25,514435.1276,4059.109259,72.38948083,2.657559372,4.282060996,0.977408172,0.030086214,2.58789E-05,0.013814162,10,1,3442.610944
E01003168,Lambeth 025C,Lambeth 025C,201615.4638,3322.548793,4141,2,Lambeth 025C,E09000022,Lambeth,40.412,4141,2,0.258,3690,2,0.175,4639,2,24.72,10978,4,0.693,6953,3,0.871,4678,2,33.377,4890,2,38.347,4861,2,0.331,3224,1,0.319,3962,2,0.348,10780,4,0.346,11081,4,-0.085,17145,6,3.708,3029,1,0.256,12495,4,1.682,1054,1,1573,357,981,235,965.25,518410.4332,5330.315635,70.5527614,0.450272269,4.256360819,-0.797902837,0.036208822,2.6074E-05,0.01417379,10,1,3034.275353
E01003169,Lambeth 025D,Lambeth 025D,192986.3584,2986.613682,11737,4,Lambeth 025D,E09000022,Lambeth,23.435,11737,4,0.127,12930,4,0.1,12594,4,5.496,26719,9,0.081,14804,5,0.743,6020,2,28.254,8222,3,41.466,3806,2,0.122,16811,6,0.235,7804,3,-0.387,22268,7,0.166,29819,10,-0.496,23999,8,3.459,3455,2,0.409,10405,4,1.716,976,1,2568,531,1807,230,1778.75,496225.1876,4790.180869,68.41718559,4.29931653,4.225624044,1.458456063,0.034124088,2.49581E-05,0.014616211,10,4,5175.069836
E01003170,Lambeth 025E,Lambeth 025E,324606.2865,4268.096326,21658,7,Lambeth 025E,E09000022,Lambeth,12.457,21658,7,0.072,21062,7,0.043,26971,9,0.782,32259,10,-0.52,23701,8,0.641,7187,3,22.939,13276,5,32.558,7434,3,0.061,25491,8,0.196,10251,4,-1.315,31253,10,0.097,32220,10,-0.342,21589,7,2.174,6412,2,-0.1,18041,6,1.662,1116,1,1951,436,1160,355,1176.25,834636.365,6846.799315,69.48714236,4.256417391,4.241141733,1.448427818,0.047137232,4.19792E-05,0.014391152,10,3,2337.544926
E01003171,Lambeth 020B,Lambeth 020B,108352.297,2270.681202,10536,4,Lambeth 020B,E09000022,Lambeth,25.368,10536,4,0.138,11642,4,0.086,15109,5,11.585,20350,7,0.3,11630,4,0.462,9606,3,26.369,9838,3,55.164,1173,1,0.266,6041,2,0.236,7751,3,0.207,12789,4,0.16,30158,10,-1.55,32207,10,3.725,2996,1,0.886,4853,2,1.909,561,1,1762,259,1329,174,1325.75,278679.5481,3642.786066,62.6257371,0.924255389,4.137176329,-0.07876685,0.025470829,1.40146E-05,0.015967876,10,1,6322.674241
E01003172,Lambeth 024B,Lambeth 024B,124294.2596,2103.862755,7715,3,Lambeth 024B,E09000022,Lambeth,30.645,7715,3,0.233,4852,2,0.131,8349,3,19.054,14355,5,0.353,10940,4,0.071,15579,5,32.923,5124,2,31.774,7846,3,0.331,3207,1,0.455,1032,1,0.478,9112,3,0.25,21703,7,-0.598,25499,8,4.262,2009,1,-0.151,18864,6,1.654,1139,1,2004,435,1368,201,1344.25,319638.1535,3374.724294,63.73206135,2.929496027,4.154687754,1.074830404,0.023695118,1.60755E-05,0.01569069,10,1,6269.589466
E01003173,Lambeth 020C,Lambeth 020C,125384.7036,2118.825314,18535,6,Lambeth 020C,E09000022,Lambeth,15.409,18535,6,0.074,20806,7,0.051,24409,8,4.271,28205,9,-0.436,22586,7,0.668,6869,3,21.268,15185,5,46.141,2641,1,0.089,20970,7,0.165,12695,4,-0.476,23578,8,0.131,31383,10,-1.647,32392,10,2.784,4878,2,0.601,7932,3,1.766,853,1,1671,255,1221,195,1216,322447.6878,3398.238124,64.98985161,2.825863201,4.174231129,1.038813876,0.024585912,1.62167E-05,0.015387018,10,1,5182.235951
E01003174,Lambeth 024C,Lambeth 024C,152634.1268,1608.116381,6425,2,Lambeth 024C,E09000022,Lambeth,33.582,6425,2,0.261,3538,2,0.145,7000,3,22.537,12217,4,0.346,11019,4,0.419,10177,4,30.829,6399,2,29.43,9133,3,0.343,2804,1,0.383,2247,1,0.392,10201,4,0.316,14245,5,-1.563,32231,10,4.337,1893,1,-0.717,26474,9,1.841,666,1,1971,501,1310,160,1284.75,392430.5285,2578.275959,66.35990143,2.716175263,4.19509298,0.999224737,0.019422695,1.97386E-05,0.015069341,10,1,5022.545028
E01003175,Lambeth 024D,Lambeth 024D,121342.5211,1753.923304,5531,2,Lambeth 024D,E09000022,Lambeth,36.013,5531,2,0.243,4356,2,0.169,5035,2,26.79,9923,4,0.564,8354,3,0.335,11424,4,32.558,5349,2,31.339,8085,3,0.297,4535,2,0.343,3206,1,0.462,9295,3,0.351,10653,4,-0.507,24168,8,4.129,2224,1,-0.338,21690,7,1.777,834,1,1604,376,1054,174,1031.25,312015.6084,2812.225032,68.6889374,1.241375534,4.229588159,0.216220066,0.021131207,1.56929E-05,0.014558385,10,1,5140.768464
E01003176,Lambeth 016E,Lambeth 016E,126958.4484,1889.747974,5818,2,Lambeth 016E,E09000022,Lambeth,35.216,5818,2,0.239,4563,2,0.107,11507,4,13.955,18200,6,0.148,13748,5,1.703,567,1,31.652,5873,2,42.707,3479,2,0.289,4884,2,0.412,1643,1,-0.048,16860,6,0.277,18600,6,-0.784,27790,9,4.229,2073,1,0.158,14016,5,2.128,243,1,2025,562,1257,206,1244.75,326624.7657,3033.022136,59.36786446,1.150504304,4.083753078,0.140200372,0.01982914,1.64234E-05,0.01684413,10,1,6199.774826
E01003177,Lambeth 020D,Lambeth 020D,97587.47075,1625.611201,10365,4,Lambeth 020D,E09000022,Lambeth,25.703,10365,4,0.138,11648,4,0.08,16223,5,8.952,22914,7,0.123,14137,5,0.699,6516,2,27.495,8839,3,59.133,760,1,0.256,6573,3,0.312,4210,2,0.004,16036,5,0.154,30444,10,-0.955,29467,9,3.742,2961,1,1.049,3491,2,1.857,642,1,1777,281,1342,154,1342.5,251028.8146,2607.132182,61.25477769,2.611269835,4.115041849,0.95983663,0.019342804,1.26231E-05,0.016325257,10,1,7078.868626
E01003178,Lambeth 020E,Lambeth 020E,105335.0696,1698.71886,12993,4,Lambeth 020E,E09000022,Lambeth,21.709,12993,4,0.092,17533,6,0.066,19849,7,5.123,27155,9,-0.103,17614,6,0.768,5758,2,24.2,11935,4,62.665,456,1,0.124,16611,6,0.265,6149,2,-0.354,21769,7,0.126,31518,10,-1.212,31086,10,3.251,3854,2,1.069,3342,2,2.076,301,1,1679,216,1287,176,1284,270948.5174,2725.25475,61.34207872,2.805954562,4.116466047,1.031743788,0.019171573,1.36251E-05,0.016302023,10,1,6196.749168
E01003179,Lambeth 024E,Lambeth 024E,73831.42452,1254.88471,7576,3,Lambeth 024E,E09000022,Lambeth,30.956,7576,3,0.251,3970,2,0.128,8742,3,27.617,9557,3,0.067,14993,5,0.008,16546,6,31.923,5704,2,29.187,9278,3,0.351,2580,1,0.398,1915,1,0.647,7085,3,0.328,12917,4,-0.971,29590,10,4.353,1868,1,-0.467,23473,8,1.704,1003,1,1706,438,1117,151,1083.75,189897.4598,2013.412566,62.95126888,2.280861937,4.142360917,0.824553414,0.013720525,9.54969E-06,0.015885303,10,1,8983.79579
E01003180,Lambeth 005D,Lambeth 005D,141002.9176,1806.439364,12452,4,Lambeth 005D,E09000022,Lambeth,22.411,12452,4,0.145,10924,4,0.103,11959,4,6.834,25216,8,0.104,14450,5,0.518,8821,3,26.629,9617,3,32.811,7288,3,0.237,7676,3,0.256,6601,3,-0.357,21816,7,0.201,27044,9,-0.981,29667,10,3.594,3202,1,-0.503,23934,8,1.99,430,1,1759,250,1299,210,1304.5,363052.2993,2898.803712,61.14097042,4.526843552,4.113182188,1.510024909,0.021257412,1.82476E-05,0.016355645,10,8,4845.031979
E01003181,Lambeth 007A,Lambeth 007A,81922.20744,1684.060905,5124,2,Lambeth 007A,E09000022,Lambeth,37.286,5124,2,0.254,3837,2,0.156,6039,2,10.01,21808,7,0.639,7510,3,1.081,2928,1,30.392,6685,3,40.56,4083,2,0.324,3451,2,0.586,253,1,-0.575,24907,8,0.284,17870,6,-1.771,32573,10,4.297,1958,1,-0.092,17904,6,2.265,123,1,1509,232,1079,198,1066.75,210951.0598,2702.273658,58.17302932,2.697980463,4.063421834,0.992503516,0.019932489,1.06023E-05,0.017190097,10,1,7153.317937
E01003182,Lambeth 009D,Lambeth 009D,181460.6047,2100.541412,9827,3,Lambeth 009D,E09000022,Lambeth,26.612,9827,3,0.164,9326,3,0.121,9595,3,11.864,20072,7,0.04,15397,5,0.537,8578,3,32.028,5637,2,37.474,5183,2,0.214,9140,3,0.355,2901,1,0.001,16085,5,0.235,23466,8,-0.644,26148,8,4.178,2142,1,0.157,14028,5,1.744,899,1,2036,343,1500,193,1484.5,467151.6098,3369.811874,66.30530631,6.159236073,4.194269929,1.817952756,0.025495949,2.34816E-05,0.015081749,10,10,4358.328126
E01003183,Lambeth 005E,Lambeth 005E,151717.5461,2159.227473,8600,3,Lambeth 005E,E09000022,Lambeth,28.803,8600,3,0.187,7512,3,0.126,8983,3,10.447,21412,7,0.413,10152,4,0.227,13079,4,31.821,5765,2,41.849,3697,2,0.224,8469,3,0.369,2594,1,-0.797,27593,9,0.304,15499,5,-1.322,31556,10,4.454,1746,1,0.026,16042,5,2.222,149,1,1823,345,1268,210,1254.5,390685.8343,3464.871554,57.93252757,23.35363625,4.059279016,3.1507527,0.025656471,1.96354E-05,0.01726146,10,10,4666.153313
E01003184,Lambeth 007B,Lambeth 007B,55918.25492,1603.003397,6491,2,Lambeth 007B,E09000022,Lambeth,33.439,6491,2,0.252,3940,2,0.153,6295,2,20.192,13663,5,0.362,10822,4,0.443,9861,4,29.901,7036,3,31.352,8080,3,0.303,4245,2,0.557,332,1,-0.298,20930,7,0.376,8526,3,-1.556,32221,10,4.214,2089,1,-0.766,27013,9,2.016,390,1,1174,305,766,103,761,143976.0695,2572.950885,59.71657842,0.442002244,4.089609677,-0.81644032,0.017887942,7.23653E-06,0.016745769,10,1,8154.132865
E01003185,Lambeth 007C,Lambeth 007C,86428.33414,1755.84307,9547,3,Lambeth 007C,E09000022,Lambeth,27.075,9547,3,0.177,8259,3,0.102,12196,4,8.505,23401,8,0.712,6757,3,0.622,7423,3,25.949,10215,4,37.378,5229,2,0.291,4786,2,0.429,1381,1,-0.12,18063,6,0.188,28150,9,-1.744,32535,10,3.663,3088,1,-0.039,17068,6,1.947,489,1,1734,232,1337,165,1330.75,222532.6579,2818.303435,59.54604003,2.941945277,4.086749795,1.079071021,0.019482847,1.11849E-05,0.016793728,10,1,7792.114723
E01003186,Lambeth 007D,Lambeth 007D,208908.8712,2747.124036,14548,5,Lambeth 007D,E09000022,Lambeth,19.78,14548,5,0.109,15045,5,0.069,19017,6,3.007,29733,10,-0.346,21382,7,0.725,6231,2,26.932,9336,3,47.821,2287,1,0.213,9217,3,0.253,6775,3,-0.761,27210,9,0.155,30412,10,-1.023,29980,10,3.677,3071,1,0.508,9068,3,2.03,369,1,2577,359,2021,197,2025.5,537840.076,4409.308098,60.69979558,6.422925486,4.10594033,1.859873697,0.030577258,2.70342E-05,0.01647452,10,10,4791.387096
E01003187,Lambeth 007E,Lambeth 007E,141907.2886,2371.554202,5622,2,Lambeth 007E,E09000022,Lambeth,35.754,5622,2,0.26,3587,2,0.141,7440,3,15.285,17138,6,0.48,9322,3,0.596,7803,3,30.856,6384,2,46.569,2529,1,0.468,529,1,0.468,898,1,0.067,14970,5,0.277,18603,6,-1.05,30166,10,4.244,2044,1,0.502,9153,3,1.944,494,1,1391,209,1023,159,1036.75,365364.6832,3805.259019,65.41570577,1.626335926,4.180762379,0.486329586,0.028127766,1.83643E-05,0.015286849,10,1,3807.155054
E01003188,Lambeth 009E,Lambeth 009E,82550.68827,1523.822659,4753,2,Lambeth 009E,E09000022,Lambeth,38.438,4753,2,0.239,4571,2,0.169,5046,2,15.781,16767,6,0.531,8729,3,1.281,1836,1,31.774,5798,2,38.143,4935,2,0.342,2837,1,0.5,645,1,-0.182,19118,6,0.319,13931,5,-0.77,27637,9,4.236,2060,1,-0.024,16839,6,1.994,424,1,1339,222,987,130,967,212512.1152,2444.283649,62.04610185,2.367409833,4.127877687,0.86179646,0.01877334,1.06822E-05,0.016117048,10,1,6300.817244
E01003189,Lewisham 034A,Lewisham 034A,188563.4755,2344.501572,3400,2,Lewisham 034A,E09000023,Lewisham,43.296,3400,2,0.266,3349,2,0.208,2766,1,29.435,8807,3,0.708,6795,3,0.578,8014,3,39.647,2305,1,31.309,8099,3,0.304,4207,2,0.342,3239,1,0.336,10934,4,0.396,7106,3,-1.227,31158,10,5.343,686,1,0.207,13192,5,1.205,2915,1,1697,447,1016,234,969.75,484484.1477,3758.470818,90.2535103,1.755340863,4.502622492,0.562663062,0.027151974,2.43763E-05,0.011079901,10,1,3502.694584
E01003190,Lewisham 034B,Lewisham 034B,328933.9998,2925.299087,5993,2,Lewisham 034B,E09000023,Lewisham,34.703,5993,2,0.232,4876,2,0.137,7794,3,21.988,12551,4,0.503,9043,3,0.899,4395,2,37.819,2894,1,24.453,12125,4,0.287,4992,2,0.285,5256,2,0.245,12230,4,0.332,12496,4,-0.294,20813,7,4.604,1515,1,-0.524,24201,8,1.382,2072,1,2318,680,1450,188,1425.75,845100.8492,4688.604212,88.04732491,8.883868773,4.477874453,2.184237135,0.034864785,4.25216E-05,0.011357528,10,10,2742.86791
E01003191,Lewisham 034C,Lewisham 034C,197150.9345,2900.510653,5923,2,Lewisham 034C,E09000023,Lewisham,34.906,5923,2,0.221,5488,2,0.148,6724,3,32.785,7517,3,0.326,11260,4,0.232,12991,4,40.417,2073,1,30.76,8380,3,0.298,4486,2,0.21,9323,3,0.65,7043,3,0.381,8134,3,-0.398,22495,7,4.983,1008,1,0.189,13470,5,1.185,3021,1,1663,434,1016,213,1004,506507.2594,4649.144514,90.43880222,0.115132379,4.504673403,-2.161672693,0.034336219,2.54855E-05,0.011057201,10,1,3283.269823
E01003192,Lewisham 034D,Lewisham 034D,1018074.134,5626.363722,2371,1,Lewisham 034D,E09000023,Lewisham,48.716,2371,1,0.284,2765,1,0.208,2765,1,34.555,6924,3,0.809,5813,2,0.902,4368,2,51.005,215,1,23.698,12634,4,0.358,2402,1,0.353,2948,1,0.509,8736,3,0.42,5556,2,-0.229,19748,7,6.242,221,1,-0.318,21424,7,1.175,3077,1,1695,420,1049,226,1059.75,2614820.913,9017.8041,96.51283103,4.604760918,4.569675964,1.52709075,0.065815659,0.000131586,0.010361317,10,9,648.2279501
E01003193,Lewisham 029A,Lewisham 029A,346060.697,3570.094685,7450,3,Lewisham 029A,E09000023,Lewisham,31.206,7450,3,0.16,9652,3,0.114,10445,4,23.628,11545,4,0.193,13172,5,1.16,2456,1,37.918,2863,1,32.714,7347,3,0.205,9730,3,0.203,9754,3,0.266,11928,4,0.347,11052,4,-0.267,20353,7,4.588,1541,1,0.049,15669,5,1.517,1564,1,1704,364,1016,324,1012.5,889268.2479,5722.959768,84.86231333,10.64989779,4.4410301,2.365550295,0.042244323,4.47398E-05,0.011783794,10,10,1916.182214
E01003194,Lewisham 029B,Lewisham 029B,334116.5946,2789.947238,6054,2,Lewisham 029B,E09000023,Lewisham,34.535,6054,2,0.232,4873,2,0.145,7035,3,26.41,10097,4,0.281,11894,4,0.518,8812,3,39.506,2349,1,28.817,9499,3,0.296,4540,2,0.329,3624,2,0.495,8904,3,0.342,11505,4,-0.659,26341,9,5.079,903,1,-0.098,18005,6,1.377,2098,1,1853,429,1126,298,1104,858841.7644,4474.291318,86.39243442,2.284169279,4.458900107,0.826002404,0.031505557,4.32021E-05,0.011575088,10,1,2157.556929
E01003195,Lewisham 029C,Lewisham 029C,196063.7693,1917.805858,13849,5,Lewisham 029C,E09000023,Lewisham,20.602,13849,5,0.131,12370,4,0.077,17032,6,11.175,20733,7,-0.147,18342,6,0.002,16651,6,33.314,4929,2,37.469,5186,2,0.181,11441,4,0.175,11878,4,-0.182,19124,6,0.256,20998,7,-0.144,18234,6,3.799,2845,1,0.587,8092,3,1.116,3397,2,1585,349,960,276,945.25,503903.8292,3074.628377,87.96072339,0.555297542,4.47689039,-0.588251197,0.022587627,2.53497E-05,0.011368711,10,1,3145.441467
E01003196,Lewisham 029D,Lewisham 029D,267320.6082,3442.726911,3631,2,Lewisham 029D,E09000023,Lewisham,42.358,3631,2,0.23,4970,2,0.166,5247,2,38.089,5881,2,0.801,5896,2,1.16,2459,1,34.737,4201,2,38.984,4623,2,0.254,6698,3,0.302,4626,2,0.854,4946,2,0.396,7076,3,-1.407,31877,10,4.796,1242,1,0.712,6648,3,1.001,4123,2,1747,464,1023,260,1025.5,686972.2027,5521.013316,87.41568568,3.780427715,4.470674737,1.329837155,0.038024361,3.45609E-05,0.011439595,10,1,2543.043217
E01003197,Lewisham 029E,Lewisham 029E,211460.4748,2376.663513,3348,2,Lewisham 029E,E09000023,Lewisham,43.555,3348,2,0.29,2533,1,0.195,3400,2,39.267,5570,2,0.415,10132,4,0.605,7686,3,39.125,2447,1,29.792,8935,3,0.365,2205,1,0.324,3811,2,0.909,4470,2,0.397,7004,3,-0.966,29536,9,5.191,801,1,0.174,13756,5,1.129,3329,2,1700,430,1013,257,1006.25,543388.4829,3810.402826,90.81121318,0.291742788,4.508782771,-1.23188273,0.027491246,2.73382E-05,0.011011856,10,1,3128.516804
E01003198,Lewisham 009A,Lewisham 009A,168538.5539,2827.705415,15575,5,Lewisham 009A,E09000023,Lewisham,18.605,15575,5,0.138,11732,4,0.096,13163,5,5.266,27006,9,-0.178,18803,6,-0.045,17364,6,26.736,9532,3,28.427,9706,3,0.183,11317,4,0.227,8185,3,-0.382,22190,7,0.152,30536,10,-0.542,24679,8,3.235,3883,2,0.096,14961,5,1.118,3386,2,1542,340,967,235,948.25,433698.7734,4536.456994,76.3082841,2.141746151,4.334781505,0.761621455,0.032922194,2.18041E-05,0.013104737,10,1,3555.463134
E01003199,Lewisham 007A,Lewisham 007A,316720.5765,4238.066891,20519,7,Lewisham 007A,E09000023,Lewisham,13.477,20519,7,0.084,18809,6,0.058,22109,7,2.639,30176,10,-0.624,25013,8,0.41,10294,4,27.841,8570,3,26.52,10854,4,0.142,14764,5,0.117,17740,6,-0.75,27077,9,0.124,31568,10,-0.384,22295,7,3.228,3899,2,-0.187,19423,6,1.284,2511,1,1828,296,1297,235,1294,815011.8457,6796.808308,75.4811972,28.23723373,4.323883582,3.340641452,0.052162321,4.09746E-05,0.013248333,10,10,2242.912185
E01003200,Lewisham 009B,Lewisham 009B,746895.537,4416.867633,22667,7,Lewisham 009B,E09000023,Lewisham,11.58,22667,7,0.043,27917,9,0.028,31167,10,1.215,31772,10,-0.827,27269,9,0.654,7037,3,26.207,9981,4,39.591,4398,2,0.068,24252,8,0.091,21353,7,-1.146,30382,10,0.111,31901,10,-0.811,28097,9,3.412,3545,2,0.428,10150,4,1.552,1453,1,1662,238,1192,232,1192.25,1922413.646,7083.295176,75.97371189,18.059489,4.330387384,2.893671253,0.055749799,9.66367E-05,0.013162448,10,10,864.5381827
E01003201,Lewisham 007B,Lewisham 007B,156488.3087,2648.27475,8912,3,Lewisham 007B,E09000023,Lewisham,28.226,8912,3,0.163,9406,3,0.123,9324,3,11.883,20052,7,-0.255,19953,7,0.901,4381,2,31.507,5963,2,44.659,2979,1,0.177,11794,4,0.275,5724,2,0.013,15873,5,0.232,23736,8,-0.627,25905,8,4.099,2286,1,0.595,7993,3,1.667,1104,1,1612,313,1107,192,1104,402721.439,4249.379347,71.3946288,4.60624719,4.26822264,1.527413467,0.030103717,2.0246E-05,0.014006656,10,9,4002.766786
E01003202,Lewisham 009C,Lewisham 009C,227171.4118,2834.270438,25548,8,Lewisham 009C,E09000023,Lewisham,9.192,25548,8,0.04,28539,9,0.027,31315,10,1.517,31431,10,-0.948,28393,9,0.138,14511,5,21.002,15499,5,41.139,3901,2,0.058,26020,8,0.077,23788,8,-0.99,29308,9,0.098,32201,10,-0.957,29474,9,2.5,5532,2,0.603,7905,3,1.387,2049,1,1627,245,1012,370,1022.25,584504.7863,4549.204411,78.04649906,7.75189729,4.357304791,2.047937625,0.029728308,2.93876E-05,0.012812875,10,10,2783.552912
E01003203,Lewisham 009D,Lewisham 009D,145229.4115,2068.860083,10983,4,Lewisham 009D,E09000023,Lewisham,24.646,10983,4,0.183,7839,3,0.092,13893,5,7.187,24828,8,0.119,14215,5,0.118,14842,5,34.054,4549,2,38.423,4833,2,0.303,4244,2,0.346,3138,1,-0.311,21141,7,0.201,27045,9,-1.146,30759,10,4.682,1408,1,0.403,10496,4,1.501,1626,1,1932,274,1401,257,1422.25,373647.3055,3316.822534,76.64751426,3.515898375,4.339217175,1.257295076,0.026483658,1.87868E-05,0.013046738,10,1,5170.651498
E01003204,Lewisham 007C,Lewisham 007C,255353.5443,2693.126346,13701,5,Lewisham 007C,E09000023,Lewisham,20.796,13701,5,0.126,13038,4,0.076,17164,6,14.765,17536,6,0.131,14021,5,0.504,9023,3,31.188,6168,2,25.141,11688,4,0.189,10838,4,0.205,9648,3,0.379,10361,4,0.19,27989,9,-0.254,20156,7,3.621,3142,1,-0.259,20509,7,1.24,2735,1,1350,233,947,170,940,657287.58,4319.239181,74.5483781,3.449522083,4.311448285,1.238235695,0.033682674,3.30402E-05,0.013414108,10,1,2053.895496
E01003205,Lewisham 007D,Lewisham 007D,89413.8705,1628.914555,5441,2,Lewisham 007D,E09000023,Lewisham,36.269,5441,2,0.241,4419,2,0.143,7214,3,32.876,7479,3,0.478,9353,3,0.505,9017,3,37.057,3178,1,31.802,7830,3,0.264,6149,2,0.466,911,1,0.877,4746,2,0.339,11837,4,-0.964,29524,9,4.948,1044,1,0.187,13513,5,1.277,2564,1,1464,401,877,186,838.25,230151.9052,2614.056442,72.19942462,0.92469233,4.279432077,-0.078294214,0.018459041,1.15692E-05,0.013850526,10,1,6361.016212
E01003206,Lewisham 007E,Lewisham 007E,206334.1351,2292.034388,19655,6,Lewisham 007E,E09000023,Lewisham,14.285,19655,6,0.086,18458,6,0.059,21843,7,7.45,24536,8,-0.694,25861,8,-0.412,22592,7,32.301,5468,2,33.12,7148,3,0.134,15569,5,0.113,18234,6,-0.152,18613,6,0.163,29989,10,-0.077,17022,6,3.494,3395,2,0.418,10272,4,1.043,3849,2,1704,308,1178,218,1181.25,531034.8604,3676.239106,76.37859646,0.87975813,4.335702506,-0.128108261,0.028087661,2.66957E-05,0.013092673,10,1,3208.828887
E01003207,Lewisham 005A,Lewisham 005A,121316.5557,2178.933049,5288,2,Lewisham 005A,E09000023,Lewisham,36.749,5288,2,0.233,4840,2,0.144,7113,3,22.324,12335,4,0.35,10980,4,0.927,4161,2,38.408,2698,1,38.373,4850,2,0.397,1516,1,0.43,1362,1,0.379,10367,4,0.315,14290,5,-1.785,32591,10,5.239,759,1,0.129,14464,5,1.835,684,1,1684,304,1187,193,1184.25,312323.0401,3495.62016,68.22176587,5.075465844,4.222763662,1.624418313,0.026508742,1.56986E-05,0.014658079,10,10,5391.853254
E01003209,Lewisham 005B,Lewisham 005B,126222.8673,1773.632695,10315,4,Lewisham 005B,E09000023,Lewisham,25.793,10315,4,0.145,10953,4,0.097,13111,4,10.111,21716,7,0.168,13500,5,0.269,12411,4,44.414,1162,1,32.525,7452,3,0.214,9137,3,0.288,5164,2,-0.07,17267,6,0.216,25543,8,-0.23,19769,7,5.285,723,1,0.155,14054,5,1.378,2095,1,2074,334,1557,183,1542.25,324928.5889,2846.342385,76.23136588,0.78116101,4.333773004,-0.246973992,0.020279048,1.63329E-05,0.01311796,10,1,6382.940962
E01003210,Lewisham 005C,Lewisham 005C,192760.0357,2429.698804,12574,4,Lewisham 005C,E09000023,Lewisham,22.25,12574,4,0.105,15563,5,0.073,17923,6,9.306,22566,7,-0.229,19558,6,0.692,6599,3,34.581,4277,2,46.387,2580,1,0.117,17412,6,0.315,4094,2,0.023,15689,5,0.16,30152,10,-0.769,27635,9,4.601,1521,1,0.657,7234,3,1.683,1049,1,1890,315,1444,131,1448.25,496172.8146,3899.76639,73.20860741,8.052789391,4.293313002,2.08601854,0.026857861,2.49416E-05,0.013659596,10,10,3809.156698
